,station_complex,borough,latitude,longitude,transit_timestamp,ridership,service_train
283,116 St ,Manhattan,40.802097,-73.94962,02/01/2024 12:00:00 AM,20,"[['2', '3']]"
284,116 St ,Manhattan,40.802097,-73.94962,02/01/2024 12:00:00 PM,247,"[['2', '3']]"
285,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 01:00:00 AM,19,[['6']]
286,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 01:00:00 PM,476,[['6']]
287,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 02:00:00 AM,12,[['6']]
288,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 02:00:00 PM,622,[['6']]
289,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 03:00:00 AM,18,[['6']]
290,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 03:00:00 PM,882,[['6']]
291,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 04:00:00 AM,45,[['6']]
292,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 04:00:00 PM,781,[['6']]
293,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 05:00:00 AM,151,[['6']]
294,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 05:00:00 PM,672,[['6']]
295,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 06:00:00 AM,321,[['6']]
296,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 06:00:00 PM,515,[['6']]
297,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 07:00:00 AM,830,[['6']]
298,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 07:00:00 PM,334,[['6']]
299,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 08:00:00 AM,1077,[['6']]
300,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 08:00:00 PM,250,[['6']]
301,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 09:00:00 AM,711,[['6']]
302,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 09:00:00 PM,147,[['6']]
303,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 10:00:00 AM,466,[['6']]
304,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 10:00:00 PM,130,[['6']]
305,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 11:00:00 AM,455,[['6']]
306,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 11:00:00 PM,53,[['6']]
307,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 12:00:00 AM,20,[['6']]
308,116 St ,Manhattan,40.79863,-73.94162,02/01/2024 12:00:00 PM,470,[['6']]
309,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 01:00:00 AM,7,"[['C', 'B']]"
310,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 01:00:00 PM,200,"[['C', 'B']]"
311,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 02:00:00 AM,4,"[['C', 'B']]"
312,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 02:00:00 PM,271,"[['C', 'B']]"
313,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 03:00:00 AM,5,"[['C', 'B']]"
314,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 03:00:00 PM,346,"[['C', 'B']]"
315,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 04:00:00 AM,18,"[['C', 'B']]"
316,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 04:00:00 PM,297,"[['C', 'B']]"
317,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 05:00:00 AM,45,"[['C', 'B']]"
318,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 05:00:00 PM,363,"[['C', 'B']]"
319,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 06:00:00 AM,156,"[['C', 'B']]"
320,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 06:00:00 PM,321,"[['C', 'B']]"
321,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 07:00:00 AM,581,"[['C', 'B']]"
322,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 07:00:00 PM,187,"[['C', 'B']]"
323,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 08:00:00 AM,642,"[['C', 'B']]"
324,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 08:00:00 PM,138,"[['C', 'B']]"
325,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 09:00:00 AM,400,"[['C', 'B']]"
326,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 09:00:00 PM,103,"[['C', 'B']]"
327,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 10:00:00 AM,215,"[['C', 'B']]"
328,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 10:00:00 PM,59,"[['C', 'B']]"
329,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 11:00:00 AM,221,"[['C', 'B']]"
330,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 11:00:00 PM,37,"[['C', 'B']]"
331,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 12:00:00 AM,19,"[['C', 'B']]"
332,116 St ,Manhattan,40.805084,-73.95488,02/01/2024 12:00:00 PM,183,"[['C', 'B']]"
333,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 01:00:00 AM,11,[['1']]
334,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 01:00:00 PM,644,[['1']]
335,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 02:00:00 AM,5,[['1']]
336,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 02:00:00 PM,806,[['1']]
337,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 03:00:00 AM,4,[['1']]
338,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 03:00:00 PM,940,[['1']]
339,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 04:00:00 AM,7,[['1']]
340,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 04:00:00 PM,1567,[['1']]
341,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 05:00:00 AM,24,[['1']]
342,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 05:00:00 PM,1867,[['1']]
343,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 06:00:00 AM,89,[['1']]
344,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 06:00:00 PM,1486,[['1']]
345,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 07:00:00 AM,287,[['1']]
346,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 07:00:00 PM,1212,[['1']]
347,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 08:00:00 AM,421,[['1']]
348,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 08:00:00 PM,1053,[['1']]
349,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 09:00:00 AM,317,[['1']]
350,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 09:00:00 PM,542,[['1']]
351,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 10:00:00 AM,352,[['1']]
352,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 10:00:00 PM,451,[['1']]
353,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 11:00:00 AM,437,[['1']]
354,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 11:00:00 PM,165,[['1']]
355,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 12:00:00 AM,68,[['1']]
356,116 St-Columbia University ,Manhattan,40.80772,-73.96411,02/01/2024 12:00:00 PM,509,[['1']]
357,121 St ,Queens,40.700493,-73.82829,02/01/2024 01:00:00 AM,10,"[['J', 'Z']]"
358,121 St ,Queens,40.700493,-73.82829,02/01/2024 01:00:00 PM,67,"[['J', 'Z']]"
359,121 St ,Queens,40.700493,-73.82829,02/01/2024 02:00:00 AM,7,"[['J', 'Z']]"
360,121 St ,Queens,40.700493,-73.82829,02/01/2024 02:00:00 PM,80,"[['J', 'Z']]"
361,121 St ,Queens,40.700493,-73.82829,02/01/2024 03:00:00 AM,6,"[['J', 'Z']]"
362,121 St ,Queens,40.700493,-73.82829,02/01/2024 03:00:00 PM,78,"[['J', 'Z']]"
363,121 St ,Queens,40.700493,-73.82829,02/01/2024 04:00:00 AM,34,"[['J', 'Z']]"
364,121 St ,Queens,40.700493,-73.82829,02/01/2024 04:00:00 PM,104,"[['J', 'Z']]"
365,121 St ,Queens,40.700493,-73.82829,02/01/2024 05:00:00 AM,68,"[['J', 'Z']]"
366,121 St ,Queens,40.700493,-73.82829,02/01/2024 05:00:00 PM,99,"[['J', 'Z']]"
367,121 St ,Queens,40.700493,-73.82829,02/01/2024 06:00:00 AM,159,"[['J', 'Z']]"
368,121 St ,Queens,40.700493,-73.82829,02/01/2024 06:00:00 PM,80,"[['J', 'Z']]"
369,121 St ,Queens,40.700493,-73.82829,02/01/2024 07:00:00 AM,217,"[['J', 'Z']]"
370,121 St ,Queens,40.700493,-73.82829,02/01/2024 07:00:00 PM,37,"[['J', 'Z']]"
371,121 St ,Queens,40.700493,-73.82829,02/01/2024 08:00:00 AM,176,"[['J', 'Z']]"
372,121 St ,Queens,40.700493,-73.82829,02/01/2024 08:00:00 PM,34,"[['J', 'Z']]"
373,121 St ,Queens,40.700493,-73.82829,02/01/2024 09:00:00 AM,103,"[['J', 'Z']]"
374,121 St ,Queens,40.700493,-73.82829,02/01/2024 09:00:00 PM,16,"[['J', 'Z']]"
375,121 St ,Queens,40.700493,-73.82829,02/01/2024 10:00:00 AM,60,"[['J', 'Z']]"
376,121 St ,Queens,40.700493,-73.82829,02/01/2024 10:00:00 PM,25,"[['J', 'Z']]"
377,121 St ,Queens,40.700493,-73.82829,02/01/2024 11:00:00 AM,49,"[['J', 'Z']]"
378,121 St ,Queens,40.700493,-73.82829,02/01/2024 11:00:00 PM,22,"[['J', 'Z']]"
379,121 St ,Queens,40.700493,-73.82829,02/01/2024 12:00:00 AM,8,"[['J', 'Z']]"
380,121 St ,Queens,40.700493,-73.82829,02/01/2024 12:00:00 PM,59,"[['J', 'Z']]"
381,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 01:00:00 AM,22,[['1']]
382,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 01:00:00 PM,330,[['1']]
383,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 02:00:00 AM,8,[['1']]
384,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 02:00:00 PM,368,[['1']]
385,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 03:00:00 AM,14,[['1']]
386,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 03:00:00 PM,550,[['1']]
387,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 04:00:00 AM,19,[['1']]
388,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 04:00:00 PM,595,[['1']]
389,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 05:00:00 AM,58,[['1']]
390,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 05:00:00 PM,923,[['1']]
391,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 06:00:00 AM,161,[['1']]
392,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 06:00:00 PM,528,[['1']]
393,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 07:00:00 AM,409,[['1']]
394,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 07:00:00 PM,389,[['1']]
395,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 08:00:00 AM,525,[['1']]
396,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 08:00:00 PM,255,[['1']]
397,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 09:00:00 AM,291,[['1']]
398,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 09:00:00 PM,276,[['1']]
399,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 10:00:00 AM,277,[['1']]
400,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 10:00:00 PM,171,[['1']]
401,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 11:00:00 AM,232,[['1']]
402,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 11:00:00 PM,89,[['1']]
403,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 12:00:00 AM,43,[['1']]
404,125 St ,Manhattan,40.815582,-73.958374,02/01/2024 12:00:00 PM,453,[['1']]
405,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 01:00:00 AM,15,"[['2', '3']]"
406,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 01:00:00 PM,480,"[['2', '3']]"
407,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 02:00:00 AM,8,"[['2', '3']]"
408,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 02:00:00 PM,544,"[['2', '3']]"
409,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 03:00:00 AM,21,"[['2', '3']]"
410,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 03:00:00 PM,738,"[['2', '3']]"
411,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 04:00:00 AM,18,"[['2', '3']]"
412,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 04:00:00 PM,751,"[['2', '3']]"
413,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 05:00:00 AM,62,"[['2', '3']]"
414,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 05:00:00 PM,861,"[['2', '3']]"
415,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 06:00:00 AM,225,"[['2', '3']]"
416,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 06:00:00 PM,605,"[['2', '3']]"
417,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 07:00:00 AM,574,"[['2', '3']]"
418,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 07:00:00 PM,442,"[['2', '3']]"
419,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 08:00:00 AM,807,"[['2', '3']]"
420,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 08:00:00 PM,332,"[['2', '3']]"
421,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 09:00:00 AM,533,"[['2', '3']]"
422,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 09:00:00 PM,192,"[['2', '3']]"
423,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 10:00:00 AM,413,"[['2', '3']]"
424,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 10:00:00 PM,117,"[['2', '3']]"
425,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 11:00:00 AM,400,"[['2', '3']]"
426,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 11:00:00 PM,89,"[['2', '3']]"
427,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 12:00:00 AM,33,"[['2', '3']]"
428,125 St ,Manhattan,40.807755,-73.945496,02/01/2024 12:00:00 PM,479,"[['2', '3']]"
429,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 01:00:00 AM,60,"[['4', '5', '6']]"
430,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 01:00:00 PM,673,"[['4', '5', '6']]"
431,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 02:00:00 AM,24,"[['4', '5', '6']]"
432,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 02:00:00 PM,825,"[['4', '5', '6']]"
433,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 03:00:00 AM,33,"[['4', '5', '6']]"
434,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 03:00:00 PM,1207,"[['4', '5', '6']]"
435,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 04:00:00 AM,59,"[['4', '5', '6']]"
436,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 04:00:00 PM,1390,"[['4', '5', '6']]"
437,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 05:00:00 AM,244,"[['4', '5', '6']]"
438,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 05:00:00 PM,1388,"[['4', '5', '6']]"
439,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 06:00:00 AM,735,"[['4', '5', '6']]"
440,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 06:00:00 PM,1002,"[['4', '5', '6']]"
441,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 07:00:00 AM,1613,"[['4', '5', '6']]"
442,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 07:00:00 PM,644,"[['4', '5', '6']]"
443,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 08:00:00 AM,1649,"[['4', '5', '6']]"
444,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 08:00:00 PM,457,"[['4', '5', '6']]"
445,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 09:00:00 AM,1045,"[['4', '5', '6']]"
446,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 09:00:00 PM,323,"[['4', '5', '6']]"
447,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 10:00:00 AM,644,"[['4', '5', '6']]"
448,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 10:00:00 PM,214,"[['4', '5', '6']]"
449,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 11:00:00 AM,571,"[['4', '5', '6']]"
450,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 11:00:00 PM,154,"[['4', '5', '6']]"
451,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 12:00:00 AM,123,"[['4', '5', '6']]"
452,125 St ,Manhattan,40.80414,-73.93759,02/01/2024 12:00:00 PM,631,"[['4', '5', '6']]"
453,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 01:00:00 AM,46,"[['A', 'C', 'B', 'D']]"
454,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 01:00:00 PM,854,"[['A', 'C', 'B', 'D']]"
455,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 02:00:00 AM,33,"[['A', 'C', 'B', 'D']]"
456,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 02:00:00 PM,1156,"[['A', 'C', 'B', 'D']]"
457,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 03:00:00 AM,46,"[['A', 'C', 'B', 'D']]"
458,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 03:00:00 PM,1364,"[['A', 'C', 'B', 'D']]"
459,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 04:00:00 AM,88,"[['A', 'C', 'B', 'D']]"
460,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 04:00:00 PM,1631,"[['A', 'C', 'B', 'D']]"
461,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 05:00:00 AM,213,"[['A', 'C', 'B', 'D']]"
462,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 05:00:00 PM,1829,"[['A', 'C', 'B', 'D']]"
463,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 06:00:00 AM,606,"[['A', 'C', 'B', 'D']]"
464,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 06:00:00 PM,1311,"[['A', 'C', 'B', 'D']]"
465,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 07:00:00 AM,1448,"[['A', 'C', 'B', 'D']]"
466,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 07:00:00 PM,1004,"[['A', 'C', 'B', 'D']]"
467,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 08:00:00 AM,1961,"[['A', 'C', 'B', 'D']]"
468,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 08:00:00 PM,704,"[['A', 'C', 'B', 'D']]"
469,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 09:00:00 AM,1193,"[['A', 'C', 'B', 'D']]"
470,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 09:00:00 PM,490,"[['A', 'C', 'B', 'D']]"
471,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 10:00:00 AM,839,"[['A', 'C', 'B', 'D']]"
472,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 10:00:00 PM,406,"[['A', 'C', 'B', 'D']]"
473,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 11:00:00 AM,802,"[['A', 'C', 'B', 'D']]"
474,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 11:00:00 PM,212,"[['A', 'C', 'B', 'D']]"
475,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 12:00:00 AM,80,"[['A', 'C', 'B', 'D']]"
476,125 St ,Manhattan,40.811108,-73.95235,02/01/2024 12:00:00 PM,849,"[['A', 'C', 'B', 'D']]"
477,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 01:00:00 AM,12,"[['2', '3']]"
478,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 01:00:00 PM,296,"[['2', '3']]"
479,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 02:00:00 AM,11,"[['2', '3']]"
480,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 02:00:00 PM,419,"[['2', '3']]"
481,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 03:00:00 AM,11,"[['2', '3']]"
482,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 03:00:00 PM,521,"[['2', '3']]"
483,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 04:00:00 AM,29,"[['2', '3']]"
484,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 04:00:00 PM,569,"[['2', '3']]"
485,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 05:00:00 AM,126,"[['2', '3']]"
486,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 05:00:00 PM,497,"[['2', '3']]"
487,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 06:00:00 AM,296,"[['2', '3']]"
488,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 06:00:00 PM,412,"[['2', '3']]"
489,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 07:00:00 AM,732,"[['2', '3']]"
490,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 07:00:00 PM,283,"[['2', '3']]"
491,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 08:00:00 AM,828,"[['2', '3']]"
492,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 08:00:00 PM,210,"[['2', '3']]"
493,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 09:00:00 AM,519,"[['2', '3']]"
494,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 09:00:00 PM,120,"[['2', '3']]"
495,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 10:00:00 AM,371,"[['2', '3']]"
496,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 10:00:00 PM,95,"[['2', '3']]"
497,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 11:00:00 AM,285,"[['2', '3']]"
498,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 11:00:00 PM,58,"[['2', '3']]"
499,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 12:00:00 AM,40,"[['2', '3']]"
500,135 St ,Manhattan,40.814228,-73.94077,02/01/2024 12:00:00 PM,266,"[['2', '3']]"
501,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 01:00:00 AM,4,"[['C', 'B']]"
502,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 01:00:00 PM,207,"[['C', 'B']]"
503,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 02:00:00 AM,15,"[['C', 'B']]"
504,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 02:00:00 PM,320,"[['C', 'B']]"
505,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 03:00:00 AM,4,"[['C', 'B']]"
506,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 03:00:00 PM,368,"[['C', 'B']]"
507,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 04:00:00 AM,13,"[['C', 'B']]"
508,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 04:00:00 PM,417,"[['C', 'B']]"
509,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 05:00:00 AM,32,"[['C', 'B']]"
510,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 05:00:00 PM,359,"[['C', 'B']]"
511,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 06:00:00 AM,105,"[['C', 'B']]"
512,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 06:00:00 PM,332,"[['C', 'B']]"
513,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 07:00:00 AM,380,"[['C', 'B']]"
514,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 07:00:00 PM,166,"[['C', 'B']]"
515,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 08:00:00 AM,496,"[['C', 'B']]"
516,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 08:00:00 PM,127,"[['C', 'B']]"
517,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 09:00:00 AM,307,"[['C', 'B']]"
518,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 09:00:00 PM,68,"[['C', 'B']]"
519,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 10:00:00 AM,198,"[['C', 'B']]"
520,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 10:00:00 PM,29,"[['C', 'B']]"
521,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 11:00:00 AM,165,"[['C', 'B']]"
522,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 11:00:00 PM,18,"[['C', 'B']]"
523,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 12:00:00 AM,13,"[['C', 'B']]"
524,135 St ,Manhattan,40.817894,-73.94765,02/01/2024 12:00:00 PM,236,"[['C', 'B']]"
525,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 01:00:00 AM,15,[['1']]
526,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 01:00:00 PM,452,[['1']]
527,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 02:00:00 AM,4,[['1']]
528,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 02:00:00 PM,542,[['1']]
529,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 03:00:00 AM,17,[['1']]
530,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 03:00:00 PM,759,[['1']]
531,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 04:00:00 AM,51,[['1']]
532,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 04:00:00 PM,645,[['1']]
533,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 05:00:00 AM,192,[['1']]
534,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 05:00:00 PM,668,[['1']]
535,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 06:00:00 AM,387,[['1']]
536,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 06:00:00 PM,537,[['1']]
537,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 07:00:00 AM,953,[['1']]
538,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 07:00:00 PM,372,[['1']]
539,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 08:00:00 AM,1090,[['1']]
540,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 08:00:00 PM,226,[['1']]
541,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 09:00:00 AM,657,[['1']]
542,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 09:00:00 PM,158,[['1']]
543,137 St-City College ,Manhattan,40.822006,-73.953674,02/01/2024 10:00:00 AM,452,[['1']]
